,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG, 2 hr 4 min
Comedy, Drama",,15:23:49.675118,,,,EMMA (2020)1
1,,,"PG, 2 hr 4 min
Comedy, Drama",,15:23:49.782568,,,,EMMA (2020)2
2,2671.3799999999997,162.0,"PG, 2 hr 4 min
Comedy, Drama",11.0,15:23:49.844010,0.06358381502890173,$16.49,3:45p,EMMA (2020)3
3,3578.3299999999995,217.0,"PG, 2 hr 4 min
Comedy, Drama",1.0,15:24:02.535021,0.0045871559633027525,$16.49,4:15p,EMMA (2020)4
4,1879.86,114.0,"PG, 2 hr 4 min
Comedy, Drama",59.0,15:24:12.719031,0.34104046242774566,$16.49,6:45p,EMMA (2020)5
5,2786.81,169.0,"PG, 2 hr 4 min
Comedy, Drama",4.0,15:24:23.272549,0.023121387283236993,$16.49,9:15p,EMMA (2020)6
6,,,"PG-13, 2 hr 1 min
Drama",,15:24:33.773218,,,,FIRST COW1
7,,,"PG-13, 2 hr 1 min
Drama",,15:24:33.879460,,,,FIRST COW2
8,2374.56,144.0,"PG-13, 2 hr 1 min
Drama",29.0,15:24:33.907487,0.1676300578034682,$16.49,3:15p,FIRST COW3
9,5787.99,351.0,"PG-13, 2 hr 1 min
Drama",8.0,15:24:43.779084,0.022284122562674095,$16.49,4:00p,FIRST COW4
10,5029.45,305.0,"PG-13, 2 hr 1 min
Drama",54.0,15:24:54.651003,0.15041782729805014,$16.49,7:00p,FIRST COW5
11,5804.48,352.0,"PG-13, 2 hr 1 min
Drama",7.0,15:25:05.463003,0.019498607242339833,$16.49,10:00p,FIRST COW6
12,,,"PG-13, 1 hr 40 min
Drama, Romance",,15:25:15.724146,,,,HOPE GAP1
13,,,"PG-13, 1 hr 40 min
Drama, Romance",,15:25:15.755062,,,,HOPE GAP2
14,4996.469999999999,303.0,"PG-13, 1 hr 40 min
Drama, Romance",20.0,15:25:15.782724,0.06191950464396285,$16.49,3:30p,HOPE GAP3
15,4946.999999999999,300.0,"PG-13, 1 hr 40 min
Drama, Romance",4.0,15:25:25.687008,0.013157894736842105,$16.49,6:30p,HOPE GAP4
16,4996.469999999999,303.0,"PG-13, 1 hr 40 min
Drama, Romance",1.0,15:25:35.895026,0.003289473684210526,$16.49,9:30p,HOPE GAP5
17,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:25:45.881538,,,,ONWARD1
18,12821.47,503.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",17.0,15:25:45.976323,0.032692307692307694,$25.49,4:00p,ONWARD2
19,12413.63,487.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",33.0,15:25:56.428243,0.06346153846153846,$25.49,7:00p,ONWARD3
20,13203.82,518.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",2.0,15:26:06.883013,0.0038461538461538464,$25.49,10:00p,ONWARD4
21,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:26:17.537976,,,,ONWARD5
22,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:26:17.586519,,,,ONWARD6
23,7231.7699999999995,273.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",24.0,15:26:17.616693,0.08080808080808081,$26.49,6:00p,ONWARD7
24,7735.08,292.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",5.0,15:26:27.578703,0.016835016835016835,$26.49,9:00p,ONWARD8
25,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:26:37.951663,,,,ONWARD9
26,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:26:37.989187,,,,ONWARD10
27,,,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",,15:26:38.021555,,,,ONWARD11
28,2440.52,148.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",28.0,15:26:38.050572,0.1590909090909091,$16.49,5:00p,ONWARD12
29,2555.95,155.0,"PG, 1 hr 43 min
Action/Adventure, Animated, Comedy, Sci-Fi/Fantasy",21.0,15:26:48.003035,0.11931818181818182,$16.49,8:00p,ONWARD13
30,,,"R, 1 hr 48 min
Drama",,15:26:57.869773,,,,THE WAY BACK (2020)1
31,,,"R, 1 hr 48 min
Drama",,15:26:57.897643,,,,THE WAY BACK (2020)2
32,5441.7,330.0,"R, 1 hr 48 min
Drama",12.0,15:26:57.926104,0.03508771929824561,$16.49,4:30p,THE WAY BACK (2020)3
33,5161.37,313.0,"R, 1 hr 48 min
Drama",29.0,15:27:08.442976,0.0847953216374269,$16.49,7:30p,THE WAY BACK (2020)4
34,5590.11,339.0,"R, 1 hr 48 min
Drama",3.0,15:27:18.715004,0.008771929824561403,$16.49,10:05p,THE WAY BACK (2020)5
