,Money Missed,Open Seats,Rating Runtime Genre,Taken Seats,Time Taken,percent full,price,time,title
0,,,"PG-13, 1 hr 49 min
Action/Adventure, Drama, Sci-Fi/Fantasy",,17:23:36.912854,,,,BLOODSHOT (2020)1
1,,,"PG-13, 1 hr 49 min
Action/Adventure, Drama, Sci-Fi/Fantasy",,17:23:36.968050,,,,BLOODSHOT (2020)2
2,,,"PG,
Drama, Music/Performing Arts, Romance",,17:23:37.161039,,,,I STILL BELIEVE1
3,,,"PG, 2 hr 4 min
Comedy, Drama",,17:23:37.263168,,,,EMMA (2020)1
4,,,"PG, 2 hr 4 min
Comedy, Drama",,17:23:37.296027,,,,EMMA (2020)2
5,,,"PG, 2 hr 4 min
Comedy, Drama",,17:23:37.334404,,,,EMMA (2020)3
6,,,"PG-13, 2 hr 1 min
Drama",,17:23:37.511868,,,,FIRST COW1
7,,,"PG-13, 2 hr 1 min
Drama",,17:23:37.545301,,,,FIRST COW2
8,,,"PG-13, 2 hr 1 min
Drama",,17:23:37.575921,,,,FIRST COW3
9,,,"PG-13, 1 hr 40 min
Drama, Romance",,17:23:37.675377,,,,HOPE GAP1
10,,,"PG-13, 1 hr 40 min
Drama, Romance",,17:23:37.709605,,,,HOPE GAP2
